,time,can_id,data_in_binary,data_in_hex
180,3.1280786989999996,19D,0000101100011100000011111111111100000000010110101010000000101111,0B1C0FFF005AA02F
181,3.1283184289999997,19E,0000000000000000000000000000000100001010111100000000000011111011,000000010AF000FB
182,3.1285626289999997,1F5,0000000000001101000011010000000000000000000000000000000000011010,000D0D000000001A
183,3.128807246,3D1,0000010000001011000000000000000000000000001011000000000000000000,040B0000002C0000
184,3.12904948,589,0000000000000000011101111000000000000000011010000010000001111111,000077800068207F
185,3.1313912860000004,263,1001010101111000000000000000000000000000000000000000000000001101,957800000000000D
186,3.132143437,1.00E+05,0100011000000000000010001000000001100010010000000001000110000001,4600088062401181
187,3.132617712,348,000000000000000000000000000000000000001000000010,000000000202
188,3.133303999,34A,000000000000000000000000000000000000001000000010,000000000202
189,3.133546233,C1,1001100000000000000000000000000000011000000000000000000010110000,98000000180000B0
190,3.1337839960000005,C5,1001100000000001000000000000000000011000000000000000000010110001,98010000180000B1
191,3.137134492,191,0110011010110000000001101010000000000110101100000000000001110010,66B006A006B00072
192,3.1373708839999996,C9,1000010000001011011110100000000000000000100000010100000011001010,840B7A00008140CA
193,3.1376208660000002,141,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
194,3.1378567210000003,C9,1000010000001011011110100000000000000000100000010100000011001010,840B7A00008140CA
195,3.138085305,19B,0111011010100000100001110010001001101010101100000000000011011001,76A087226AB000D9
196,3.138317227,19D,0000101100011000010011111111111100000000010110101010000001101011,0B184FFF005AA06B
197,3.1385535589999995,19E,0100000000000000000000000000000100001010111100000000000000111011,400000010AF0003B
198,3.138791859,1C3,0000011010110000000001100111111000000000000000000000000100000000,06B0067E00000100
199,3.139031648,1F5,0100000000001101000011010000000000000000000000000000000001011010,400D0D000000005A
200,3.1392762660000004,3D1,0000010000001011000000000000000000000000001011000000000000000000,040B0000002C0000
201,3.139514565,589,0100000000000000011101111000000000000000011010000011000011001111,40007780006830CF
202,3.142006635,1.00E+05,0100011000000000000010011000000001110010010000000001000010010001,4600098072401091
203,3.142572999,348,000000000000000000000000000000000000001100000011,000000000303
204,3.143485009,C1,1101100000000000000000000000000000011000000000000000000011110000,D8000000180000F0
205,3.143722832,C5,1101100000000001000000000000000000011000000000000000000011110001,D8010000180000F1
206,3.143913328,120,0000000000000000111000000000000000000000,0000E00000
207,3.144157528,128,0000111111100101000000010111011100000000000000000000000001101100,0FE501770000006C
208,3.14438945,471,1100100001110110000000000000000001010101010000100000000011010101,C8760000554200D5
209,3.144635558,1C6,0001000000000000000100000000000000000000000000000000000000100000,1000100000000020
210,3.144881665,1.00E+09,0000111111111010000000000000000000000000000000000000000000001001,0FFA000000000009
211,3.145089745,34A,000000000000000000000000000000000000001100000011,000000000303
212,3.1453621380000003,269,0000000000000000000101010101000001100000000000000100000000000101,0000155060004005
213,3.147130251,191,1010011010110000000001101010000000000110101100000000000010110010,A6B006A006B000B2
214,3.147369027,C9,1000010000001011011110100000000000000000100000011000000000001010,840B7A000081800A
215,3.147541046,140,00000000000110000000000000000000,00180000
216,3.147779345,C9,1000010000001011011110100000000000000000100000011000000000001010,840B7A000081800A
217,3.1480093589999996,19B,1011011010100000100001110010001001101010101100000000000000011001,B6A087226AB00019
218,3.148241758,19D,0000101100011000100011111111111100000000010110101010000010101011,0B188FFF005AA0AB
219,3.1484820239999998,19E,1000000000000000000000000000000100001010111100000000000001111011,800000010AF0007B
220,3.1487222910000003,1F5,1000000000001101000011010000000000000000000000000000000010011010,800D0D000000009A
221,3.1489664310000003,3D1,0000010000001011000000000000000000000000001011000000000000000000,040B0000002C0000
222,3.149206698,589,1000000000000000011101111000000000000000011010000011000000001111,800077800068300F
223,3.151362836,263,1101010101111000000000000000000000000000000000000000000001001101,D57800000000004D
224,3.152152955,1.00E+05,0100011000000000000010011000000010000010010000000000111010011111,4600098082400E9F
225,3.152675509,348,000000000000000000000000000000000000000000000000,000000000000
226,3.1533876060000003,C1,0001100000000000000000000000000000011000000000000000000000110000,1800000018000030
227,3.1536298389999997,C5,0001100000000001000000000000000000011000000000000000000000110001,1801000018000031
228,3.153839886,34A,000000000000000000000000000000000000000000000000,000000000000
229,3.154364287,230,0000000000000001000000000000000000000000000000000000100000001001,0001000000000809
230,3.157126426,191,1110011010110000000001101010000000000110101100000000000011110010,E6B006A006B000F2
231,3.1573627589999997,C9,1000010000001011011110100000000000000000100000011100000001001010,840B7A000081C04A
232,3.1575990910000002,194,0000010011001010111111100011110100101111100100010000000000000000,04CAFE3D2F910000
233,3.157835483,C9,1000010000001011011110100000000000000000100000011100000001001010,840B7A000081C04A
234,3.158065438,19B,1111011010100000100001110010001001101010101100000000000001011001,F6A087226AB00059
235,3.158297896,19D,0000101100010000110011111111111100000000010110101010000011100011,0B10CFFF005AA0E3
236,3.158534228,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
237,3.158772111,1C3,0000011010110000000001100111111000000000000000000000000100000000,06B0067E00000100
238,3.1590123169999997,1F5,1100000000001101000011010000000000000000000000000000000011011010,C00D0D00000000DA
239,3.159256458,3D1,0000010000001011000000000000000000000000001011000000000000000000,040B0000002C0000
240,3.1595069760000003,3.00E+09,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
241,3.1597433089999996,4C1,0000010001110000011101100100100101111010000000000000000000110000,047076497A000030
242,3.159989893,4D1,0000000000000000000000000000000000000000000010110000000010101111,00000000000B00AF
243,3.160239935,4F1,0000000000000000000000000000000000000000000000000000000000000010,0000000000000002
244,3.1604806180000002,589,1100000000000000011101111000000000000000011010000011000001001111,C00077800068304F
245,3.1607311360000003,601,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
246,3.162045359,1.00E+05,0100011000000000000010011000000010010010010000000000110010101101,4600098092400CAD
247,3.162589311,348,000000000000000000000000000000000000000100000001,000000000101
248,3.1633716819999997,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
249,3.163613855,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
250,3.164375722,128,0100111111100101000000010111011000000000000000000000000010101011,4FE50176000000AB
251,3.164620339,1C6,0001000000000000000100000000000000000000000000000000000100100001,1000100000000121
252,3.164862573,1.00E+09,0000111111111101000000000000000000000000000000000000000100001101,0FFD00000000010D
253,3.16507256,34A,000000000000000000000000000000000000000100000001,000000000101
254,3.1653708810000003,269,0100000000000000000101010101000001100000000000000100000001000101,4000155060004045
255,3.167133092,191,0010011010110000000001101010000000000110101100000000000000110010,26B006A006B00032
256,3.167369425,C9,1000010000001011011110100000000000000000100000010000000010001010,840B7A000081008A
257,3.167601406,19B,0011011010100000100001110010001001101010101100000000000010011001,36A087226AB00099
258,3.167837739,C9,1000010000001011011110100000000000000000100000010000000010001010,840B7A000081008A
259,3.1680740710000004,19D,0000101100001100000011111111111100000000010110101010000000011111,0B0C0FFF005AA01F
260,3.168314337,19E,0000000000000000000000000000000100001010111100000000000011111011,000000010AF000FB
261,3.168558478,1F5,0000000000001101000011010000000000000000000000000000000000011010,000D0D000000001A
262,3.1688026189999996,3D1,0000010000001011000000000000000000000000001011000000000000000000,040B0000002C0000
263,3.169042885,589,0000000000000000011101111000000000000000011010000011000010001111,000077800068308F
264,3.1692948339999996,603,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
265,3.171329081,263,0001010101111000000000000000000000000000000000000000000010001101,157800000000008D
266,3.1721397039999997,1.00E+05,0100011000000000000010001000000010100010010000000000101110111011,46000880A2400BBB
267,3.1726315019999998,348,000000000000000000000000000000000000001000000010,000000000202
268,3.1733178489999996,34A,000000000000000000000000000000000000001000000010,000000000202
269,3.1735600230000003,C1,1001100000000000000000000000000000011000000000000000000010110000,98000000180000B0
270,3.1737983219999997,C5,1001100000000001000000000000000000011000000000000000000010110001,98010000180000B1
271,3.177132725,191,0110011010110001000001101010000000000110101100010000000001110100,66B106A006B10074
272,3.17736715,C9,1000010000001011011101100000000000000000100000010100000011000110,840B7600008140C6
273,3.17753911,140,00000000000110000000000000000000,00180000
274,3.177773535,C9,1000010000001011011101100000000000000000100000010100000011000110,840B7600008140C6
275,3.178001582,19B,0111011010100000100001110010001001101010101100000000000011011001,76A087226AB000D9
276,3.17823553,19D,0000101100001100010011111111111100000000010110101010000001011111,0B0C4FFF005AA05F
277,3.178471863,19E,0100000000000000000000000000000100001010111100000000000000111011,400000010AF0003B
278,3.178710162,1C3,0000011010110001000001100111111000000000000000000000000100000000,06B1067E00000100
279,3.178950429,1F5,0100000000001101000011010000000000000000000000000000000001011010,400D0D000000005A
280,3.179194569,3D1,0000010000001011000000000000000000000000001011000000000000000000,040B0000002C0000
281,3.1794445510000005,3.00E+05,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
282,3.179688692,4C9,0000000001101010000000000000000010001101000000000000000000000000,006A00008D000000
283,3.1799269910000003,589,0100000000000000011101111000000000000000011010000011000011001111,40007780006830CF
284,3.1820553539999996,1.00E+05,0100011000000000000010001000000010110010010000000000101011001010,46000880B2400ACA
285,3.182583689,348,000000000000000000000000000000000000001100000011,000000000303
286,3.18333584,C1,1101100000000000000000000000000000011000000000000000000011110000,D8000000180000F0
287,3.18357414,C5,1101100000000001000000000000000000011000000000000000000011110001,D8010000180000F1
288,3.184340417,128,1000111111100101000000010111010100000000000000000000000011101010,8FE50175000000EA
289,3.184586525,1C6,0001000000000000000100000000000000000000000000000000001000100010,1000100000000222
290,3.184828698,12A,0000000000000000101010100010000000000000000000000000000000000000,0000AA2000000000
291,3.1850728389999996,1.00E+09,0000111111111011000000000000000000000000000000000000001000001100,0FFB00000000020C
292,3.1852809189999998,34A,000000000000000000000000000000000000001100000011,000000000303
293,3.1855173110000004,269,1000000000000000000101010101000001100000000000000100000010000101,8000155060004085
294,3.187127888,191,1010011010110001000001101010000000000110101100100000000010110101,A6B106A006B200B5
295,3.18736422,C9,1000010000001011011101100000000000000000100000011000000000000110,840B760000818006
296,3.187594235,19B,1011011010100000100001110010001001101010101100000000000000011001,B6A087226AB00019
297,3.18783009,C9,1000010000001011011101100000000000000000100000011000000000000110,840B760000818006
298,3.188064515,19D,0000101100001000100011111111111100000000010110101010000010011011,0B088FFF005AA09B
299,3.188304782,19E,1000000000000000000000000000000100001010111100000000000001111011,800000010AF0007B
300,3.1885449880000003,1F5,1000000000001101000011010000000000000000000000000000000010011010,800D0D000000009A
301,3.188787221,3D1,0000010000001011000000000000000000000000001010010000000000000000,040B000000290000
302,3.189027428,589,1000000000000000011101111000000000000000011010000011000000001111,800077800068300F
303,3.191327393,1F1,0010000000000000000000000000000000000000000000000000000000100000,2000000000000020
304,3.1915656919999997,263,0101010101111000000000000000000000000000000000000000000011001101,55780000000000CD
305,3.192175984,1.00E+05,0100011000000000000010001000000011000010010000000000101111011011,46000880C2400BDB
306,3.1926463239999996,348,000000000000000000000000000000000000000000000000,000000000000
307,3.1933467380000002,C1,0001100000000000000000000000000000011000000000000000000000110000,1800000018000030
308,3.1935889719999997,C5,0001100000000001000000000000000000011000000000000000000000110001,1801000018000031
309,3.1937989589999995,34A,000000000000000000000000000000000000000000000000,000000000000
310,3.1971231689999997,191,1110011010110001000001101010000000000110101100100000000011110101,E6B106A006B200F5
311,3.197359502,C9,1000010000001011011101100000000000000000100000011100000001000110,840B76000081C046
312,3.1975899930000002,19B,1111011010100000100001110010001001101010101100000000000001011001,F6A087226AB00059
313,3.1978239410000002,19D,0000101100001000110011111111111100000000010110101010000011011011,0B08CFFF005AA0DB
314,3.198060274,C9,1000010000001011011101100000000000000000100000011100000001000110,840B76000081C046
315,3.1982966060000004,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
316,3.198534905,1C3,0000011010110001000001100111111000000000000000000000000100000000,06B1067E00000100
317,3.198774695,1F5,1100000000001101000011010000000000000000000000000000000011011010,C00D0D00000000DA
318,3.199016869,3D1,0000010000001011000000000000000000000000001010010000000000000000,040B000000290000
319,3.199257135,565,1110001100111000001010010000000000000000000000000000000000000000,E338290000000000
320,3.1994974010000004,589,1100000000000000011101111000000000000000011010000011000001001111,C00077800068304F
321,3.2020317910000005,1.00E+05,0100011000000000000010011000000011010010010000000000110111101110,46000980D2400DEE
322,3.2025796769999997,348,000000000000000000000000000000000000000100000001,000000000101
323,3.2033079260000004,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
324,3.2035501,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
